Idx	        x_i		       y_i
-----------------------------------------------
  0	    0.050000	    0.100000
  1	    0.100000	    0.200000
  2	    0.300000	    0.550000
  3	    0.500000	    0.800000
  4	    0.800000	    1.250000
  5	    1.200000	    1.800000
  6	    2.000000	    3.600000
  7	    2.800000	    6.500000
  8	    3.500000	    9.100000
  9	    4.100000	   12.750000
 10	    4.800000	   15.300000
 11	    5.500000	   18.000000
 12	    6.200000	   20.400000
 13	    7.000000	   24.100000
 14	    7.800000	   27.800000
 15	    8.500000	   30.000000
 16	    9.000000	   32.500000
